"id","relid","year","type_of_violence","conflict_name","side_a","side_b","latitude","longitude","region","deaths_a","deaths_b","deaths_civilians","deaths_unknown"
201222,"PAK-2015-2-X3973-4",2015,2,"Lashkar-e-Islam - Tawheed ul-Islam","Lashkar-e-Islam","Tawheed ul-Islam",33.88654,70.85903,"Asia",0,11,0,0
13632,"SAF-1993-2-312-122",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.985293,30.70278,"Africa",0,0,0,1
201713,"SUD-2015-2-12400-0",2015,2,"Misseriya - Salamat Baggara","Misseriya","Salamat Baggara",11.0933,23.245,"Africa",2,5,0,0
201793,"YUG-1991-2-345-30",1991,2,"Republic of Croatia - SAO Krajina","Republic of Croatia","SAO Krajina",45.466111,16.378333,"Europe",3,0,0,0
203073,"YEM-2015-2-416-0",2015,2,"Ansarallah - AQAP","Ansarallah","AQAP",14.542742,44.405145,"Middle East",3,0,1,0
203461,"YEM-2015-2-416-1",2015,2,"Ansarallah - AQAP","Ansarallah","AQAP",14.415097,44.837089,"Middle East",0,0,0,0
13666,"SAF-1994-2-312-164",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.761974,31.893293,"Africa",0,0,0,1
203568,"YEM-2015-2-416-2",2015,2,"Ansarallah - AQAP","Ansarallah","AQAP",14.34166,45.39442,"Middle East",0,0,0,0
203647,"YEM-2015-2-14596-15",2015,2,"AQAP - Forces of Hadi","AQAP","Forces of Hadi",15.840556,48.455556,"Middle East",0,0,0,0
204701,"SUD-2015-2-111-4",2015,2,"Ma'aliyah - Rizeigat Baggara","Ma'aliyah","Rizeigat Baggara",11.58708,26.54357,"Africa",4,16,0,0
205062,"CEN-2015-2-14318-15",2015,2,"anti-Balaka - UPC (Ali Darass Fulani supporters)","anti-Balaka","UPC (Ali Darass Fulani supporters)",4.790934,20.871234,"Africa",0,0,0,8
205501,"NIG-2015-2-429-12",2015,2,"Birom - Fulani","Birom","Fulani",9.670184,9.00465,"Africa",20,0,0,0
205646,"GUA-2015-2-113-1",2015,2,"Mara 18 (Guatemala) - Mara Salvatrucha (Guatemala)","Mara 18 (Guatemala)","Mara Salvatrucha (Guatemala)",14.613333,-90.535278,"Americas",0,0,0,1
205649,"GUA-2015-2-113-2",2015,2,"Mara 18 (Guatemala) - Mara Salvatrucha (Guatemala)","Mara 18 (Guatemala)","Mara Salvatrucha (Guatemala)",14.468748,-90.444246,"Americas",0,0,0,2
206586,"ETH-2015-2-435-1",2015,2,"Degodia - Garre","Degodia","Garre",3.366667,40.7,"Africa",0,5,0,0
206451,"UGA-2015-2-151-6",2015,2,"Pokot - Turkana","Pokot","Turkana",1.178627,36.106102,"Africa",0,0,0,7
206501,"CHA-2015-2-455-2",2015,2,"Fulani - Tiv","Fulani","Tiv",7.96327,9.84767,"Africa",0,0,0,0
206526,"KEN-2015-2-406-1",2015,2,"Samburu - Turkana","Samburu","Turkana",0.533333,37.566667,"Africa",0,0,0,11
206776,"UGA-2015-2-151-9",2015,2,"Pokot - Turkana","Pokot","Turkana",2.26607,35.482416,"Africa",0,3,0,0
206881,"ETH-2015-2-435-2",2015,2,"Degodia - Garre","Degodia","Garre",3.979469,40.53832,"Africa",0,0,0,10
208957,"MLI-2014-2-X5184-0",2014,2,"Ansar Dine - CMA","Ansar Dine","CMA",20.013611,2.263056,"Africa",4,0,0,0
209587,"ETH-2015-2-363-0",2015,2,"Al-Shabaab - ONLF","Al-Shabaab","ONLF",2.65,44.683333,"Africa",0,2,0,0
220367,"COL-2003-2-23-999",2003,2,"AUC - FARC","AUC","FARC",0.5,-76.0,"Americas",15,15,0,0
209894,"BNG-2015-2-29-0",2015,2,"Supporters of Awami League - Supporters of BNP","Supporters of Awami League","Supporters of BNP",24.416962,88.991636,"Asia",0,2,0,0
210098,"SUD-2015-2-321-0",2015,2,"Awlad Zeid - Zaghawa","Awlad Zeid","Zaghawa",14.18,22.72,"Africa",2,1,0,0
209962,"IND-2015-2-504-0",2015,2,"NSCN-K - NSCN-K-K","NSCN-K","NSCN-K-K",25.91174,93.7217,"Asia",1,0,0,0
211127,"SUD-2015-2-75-0",2015,2,"Falata - Habaniya","Falata","Habaniya",10.7235,25.08539,"Africa",0,1,0,0
211151,"SUD-2015-2-76-4",2015,2,"Habaniya  - Rizeigat Baggara","Habaniya","Rizeigat Baggara",15.0,30.0,"Africa",2,0,0,0
213106,"SUD-2015-2-355-0",2015,2,"Bari - Mundari","Bari","Mundari",4.86016,31.56312,"Africa",0,0,0,11
213436,"SUD-2015-2-457-0",2015,2,"Gony Dinka - Thiyic Dinka","Gony Dinka","Thiyic Dinka",6.599574,29.88188,"Africa",6,3,0,0
214790,"MEX-2015-2-12701-0",2015,2,"Autodefensas Unidas de Michoacán - Los Caballeros Templarios","Autodefensas Unidas de Michoacán","Los Caballeros Templarios",18.18306,-103.00583,"Americas",5,0,0,0
215429,"MEX-2015-2-12701-1",2015,2,"Autodefensas Unidas de Michoacán - Los Caballeros Templarios","Autodefensas Unidas de Michoacán","Los Caballeros Templarios",18.5997,-103.50454,"Americas",4,2,0,0
215689,"MEX-2015-2-14800-12",2015,2,"Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction","Sinaloa Cartel","Sinaloa Cartel - Forces of Damaso faction",22.89088,-109.91238,"Americas",0,0,0,2
215781,"GUA-2015-2-507-2",2015,2,"Jalisco Cartel New Generation - Los Caballeros Templarios","Jalisco Cartel New Generation","Los Caballeros Templarios",19.166667,-101.833333,"Americas",0,0,0,0
215799,"MEX-2015-2-12701-3",2015,2,"Autodefensas Unidas de Michoacán - Los Caballeros Templarios","Autodefensas Unidas de Michoacán","Los Caballeros Templarios",19.27097,-102.25637,"Americas",2,0,0,0
215834,"MEX-2015-2-12701-4",2015,2,"Autodefensas Unidas de Michoacán - Los Caballeros Templarios","Autodefensas Unidas de Michoacán","Los Caballeros Templarios",18.06276,-102.69029,"Americas",7,0,0,0
216150,"NIG-2014-2-11433-3",2014,2,"Black Axe - Eyie","Black Axe","Eyie",6.453056,3.395833,"Africa",2,0,0,0
216152,"NIG-2014-2-11433-4",2014,2,"Black Axe - Eyie","Black Axe","Eyie",6.453056,3.395833,"Africa",0,1,0,0
216154,"NIG-2014-2-11433-5",2014,2,"Black Axe - Eyie","Black Axe","Eyie",6.453056,3.395833,"Africa",0,1,0,0
216155,"NIG-2014-2-11433-6",2014,2,"Black Axe - Eyie","Black Axe","Eyie",6.453056,3.395833,"Africa",1,0,0,0
216156,"NIG-2014-2-11433-7",2014,2,"Black Axe - Eyie","Black Axe","Eyie",6.453056,3.395833,"Africa",0,1,0,0
216157,"NIG-2014-2-11433-8",2014,2,"Black Axe - Eyie","Black Axe","Eyie",6.453056,3.395833,"Africa",1,0,0,0
216159,"NIG-2014-2-11433-9",2014,2,"Black Axe - Eyie","Black Axe","Eyie",6.453056,3.395833,"Africa",0,0,0,4
216182,"GUA-2015-2-507-4",2015,2,"Jalisco Cartel New Generation - Los Caballeros Templarios","Jalisco Cartel New Generation","Los Caballeros Templarios",20.02141,-102.28598,"Americas",0,0,0,0
216183,"GUA-2015-2-507-5",2015,2,"Jalisco Cartel New Generation - Los Caballeros Templarios","Jalisco Cartel New Generation","Los Caballeros Templarios",19.65344,-101.25202,"Americas",0,0,0,0
216209,"NIG-2015-2-471-1",2015,2,"Greenlanders - NDV","Greenlanders","NDV",4.57414,6.93798,"Africa",0,0,0,1
216213,"NIG-2015-2-468-3",2015,2,"Deebam - Deewell","Deebam","Deewell",4.78741,7.14369,"Africa",0,0,0,2
202675,"YUG-1991-2-345-17",1991,2,"Republic of Croatia - SAO Krajina","Republic of Croatia","SAO Krajina",45.107778,16.385278,"Europe",6,0,7,0
216269,"LIB-2015-2-14787-1",2015,2,"al-Toubou  - Touareg","al-Toubou","Touareg",27.037662,14.428325,"Africa",8,23,7,0
216353,"MEX-2015-2-14800-2",2015,2,"Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction","Sinaloa Cartel","Sinaloa Cartel - Forces of Damaso faction",24.13811,-110.30973,"Americas",0,0,0,2
217064,"MEX-2015-2-14353-20",2015,2,"Sinaloa Cartel - Tijuana Cartel","Sinaloa Cartel","Tijuana Cartel",32.5027,-117.00371,"Americas",0,0,0,2
217441,"GUA-2015-2-507-0",2015,2,"Jalisco Cartel New Generation - Los Caballeros Templarios","Jalisco Cartel New Generation","Los Caballeros Templarios",19.70078,-101.18443,"Americas",0,0,0,0
217495,"MEX-2015-2-14801-14",2015,2,"Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction","Sinaloa Cartel - El Pepillo faction","Sinaloa Cartel - Los 28 faction",24.13811,-110.30973,"Americas",1,2,0,0
217726,"MEX-2015-2-14353-7",2015,2,"Sinaloa Cartel - Tijuana Cartel","Sinaloa Cartel","Tijuana Cartel",32.5027,-117.00371,"Americas",0,0,0,1
217783,"MEX-2015-2-14801-16",2015,2,"Sinaloa Cartel - El Pepillo faction - Sinaloa Cartel - Los 28 faction","Sinaloa Cartel - El Pepillo faction","Sinaloa Cartel - Los 28 faction",24.13811,-110.30973,"Americas",0,0,0,2
217830,"MEX-2015-2-14796-1",2015,2,"Sinaloa Cartel - Los Memos faction - Sinaloa Cartel - Los Salazar faction","Sinaloa Cartel - Los Memos faction","Sinaloa Cartel - Los Salazar faction",31.86165,-112.85129,"Americas",0,0,2,12
217867,"LIB-2015-2-14746-36",2015,2,"Forces of the House of Representatives - IS","Forces of the House of Representatives","IS",32.116667,20.066667,"Africa",1,0,0,0
217887,"MEX-2015-2-417-0",2015,2,"Los Zetas - Sinaloa Cartel","Los Zetas","Sinaloa Cartel",31.47076,-111.54608,"Americas",0,0,0,7
218145,"MEX-2015-2-14353-48",2015,2,"Sinaloa Cartel - Tijuana Cartel","Sinaloa Cartel","Tijuana Cartel",32.5027,-117.00371,"Americas",0,0,0,3
218149,"GUA-2015-2-507-1",2015,2,"Jalisco Cartel New Generation - Los Caballeros Templarios","Jalisco Cartel New Generation","Los Caballeros Templarios",19.24849,-102.5795,"Americas",0,0,0,0
218171,"MEX-2015-2-14800-31",2015,2,"Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction","Sinaloa Cartel","Sinaloa Cartel - Forces of Damaso faction",24.13811,-110.30973,"Americas",0,0,0,2
203557,"YEM-2015-2-14596-0",2015,2,"AQAP - Forces of Hadi","AQAP","Forces of Hadi",14.058469,46.913285,"Middle East",2,1,0,0
203610,"YEM-2015-2-14596-10",2015,2,"AQAP - Forces of Hadi","AQAP","Forces of Hadi",13.166667,44.583332,"Middle East",0,1,0,0
219875,"COL-2002-2-23-10",2002,2,"AUC - FARC","AUC","FARC",9.000916,-72.910858,"Americas",0,14,0,0
219902,"COL-2002-2-23-25",2002,2,"AUC - FARC","AUC","FARC",6.25184,-75.563591,"Americas",0,0,1,0
13769,"SAF-1991-2-312-185",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-30.727294,30.357963,"Africa",0,1,0,0
220027,"COL-2002-2-23-14",2002,2,"AUC - FARC","AUC","FARC",7.25,-76.0,"Americas",0,0,6,15
220104,"COL-2002-2-23-27",2002,2,"AUC - FARC","AUC","FARC",6.25184,-75.563591,"Americas",0,6,0,0
220170,"COL-2002-2-177-2",2002,2,"AUC - ELN","AUC","ELN",7.833333,-72.083333,"Americas",0,2,0,0
204484,"SUD-2015-2-X5089-5",2015,2,"Al-Zayadia - Berti","Al-Zayadia","Berti",14.36978,25.7547,"Africa",0,42,0,0
220387,"COL-2003-2-23-2",2003,2,"AUC - FARC","AUC","FARC",6.666667,-71.0,"Americas",0,0,0,29
220532,"COL-1989-2-14547-999",1989,2,"FARC - Autodefensas Campesinas del Magdalena Medio","FARC","Autodefensas Campesinas del Magdalena Medio",3.124283,-73.751561,"Americas",9,0,0,2
220552,"COL-1990-2-178-4",1990,2,"Cali Cartel - Medellín Cartel","Cali Cartel","Medellín Cartel",4.649178,-74.062827,"Americas",0,3,0,0
221095,"COL-2004-2-177-999",2004,2,"AUC - ELN","AUC","ELN",8.633333,-72.716667,"Americas",0,2,0,0
221755,"COL-1997-2-177-3",1997,2,"AUC - ELN","AUC","ELN",7.072725,-75.147677,"Americas",11,0,0,0
221756,"COL-1997-2-177-2",1997,2,"AUC - ELN","AUC","ELN",8.23773,-73.35604,"Americas",0,0,0,3
221866,"COL-1998-2-23-9",1998,2,"AUC - FARC","AUC","FARC",7.244074,-76.435645,"Americas",0,0,6,0
221992,"COL-1998-2-177-4",1998,2,"AUC - ELN","AUC","ELN",6.59841,-75.0114,"Americas",0,0,0,13
222009,"COL-1998-2-23-8",1998,2,"AUC - FARC","AUC","FARC",8.333333,-75.666667,"Americas",8,0,30,0
222086,"COL-1999-2-177-999",1999,2,"AUC - ELN","AUC","ELN",3.80028,-75.2675,"Americas",0,0,0,4
14029,"SAF-1990-2-312-213",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.751053,30.962036,"Africa",0,0,0,0
222198,"COL-1999-2-23-8",1999,2,"AUC - FARC","AUC","FARC",7.477544,-73.922554,"Americas",0,0,0,15
222902,"COL-2004-2-177-3",2004,2,"AUC - ELN","AUC","ELN",8.06543,-72.65986,"Americas",0,2,0,0
222924,"COL-2001-2-23-27",2001,2,"AUC - FARC","AUC","FARC",7.49302,-75.5049,"Americas",0,0,0,19
222940,"COL-2004-2-177-2",2004,2,"AUC - ELN","AUC","ELN",1.41667,-77.66667,"Americas",0,2,0,0
222973,"COL-2004-2-23-7",2004,2,"AUC - FARC","AUC","FARC",9.833333,-74.333333,"Americas",2,0,0,0
223145,"COL-2001-2-14550-999",2001,2,"Ambalo Indians - Guambiano Indians","Ambalo Indians","Guambiano Indians",2.615573,-76.382606,"Americas",0,0,0,4
227512,"COL-2004-2-23-18.2",2004,2,"AUC - FARC","AUC","FARC",6.41889,-70.965,"Americas",0,3,0,0
15709,"NIG-2006-2-373-8",2006,2,"Christians (Nigeria) - Muslims (Nigeria)","Christians (Nigeria)","Muslims (Nigeria)",6.14543,6.788452,"Africa",0,9,0,0
15822,"NIG-2002-2-481-1",2002,2,"Isenasawo - Isongo-furo","Isenasawo","Isongo-furo",4.539402,6.400344,"Africa",3,0,6,0
15899,"NIG-2004-2-15-4",2004,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",6.8898,9.505612,"Africa",0,0,0,16
15906,"NIG-2004-2-15-3",2004,2,"Supporters of ANPP - Supporters of PDP","Supporters of ANPP","Supporters of PDP",6.8898,9.505612,"Africa",0,0,0,4
13805,"SAF-1990-2-312-11",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.812919,30.636458,"Africa",0,1,0,0
13806,"SAF-1993-2-312-46",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.741466,30.935997,"Africa",1,0,0,0
25283,"SOM-2010-2-10-12",2010,2,"Ahlu Sunna Waljamaca - Al-Shabaab","Ahlu Sunna Waljamaca","Al-Shabaab",4.735833,45.203611,"Africa",1,0,0,0
13808,"SAF-1993-2-312-268",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.9,31.466667,"Africa",1,0,0,0
13809,"SAF-1990-2-312-39",1990,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-28.87097,31.899608,"Africa",0,1,0,0
13810,"SAF-1991-2-317-5",1991,2,"Lagunya  - Webta","Lagunya","Webta",-33.916667,18.416667,"Africa",0,0,0,1
13811,"SAF-1993-2-312-193",1993,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.857107,29.789688,"Africa",1,0,0,0
13812,"SAF-1991-2-312-242",1991,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.143278,27.492046,"Africa",0,1,0,0
13813,"SAF-1992-2-312-293",1992,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-29.9,30.25,"Africa",0,0,1,0
13814,"SAF-1994-2-312-18",1994,2,"Supporters of ANC - Supporters of IFP","Supporters of ANC","Supporters of IFP",-26.28336,27.699256,"Africa",0,0,0,2
13815,"SAF-1989-2-313-99",1989,2,"Supporters of IFP - Supporters of UDF","Supporters of IFP","Supporters of UDF",-29.654529,30.350633,"Africa",0,0,0,1
85660,"IND-2006-2-124-39",2006,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.96667,94.51667,"Asia",1,0,0,0
85680,"IND-1994-2-213-3",1994,2,"Kuki - Naga","Kuki","Naga",25.0,94.0,"Asia",2,0,0,0
85681,"IND-1995-2-213-3",1995,2,"Kuki - Naga","Kuki","Naga",25.0,94.0,"Asia",0,0,0,68
86253,"IND-1997-2-386-6",1997,2,"Kuki - Paite","Kuki","Paite",24.333333,93.666667,"Asia",0,0,0,43
86213,"IND-1997-2-213-2.2",1997,2,"Kuki - Naga","Kuki","Naga",24.333333,93.666667,"Asia",0,5,0,0
86214,"IND-2006-2-124-14",2006,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.96667,94.51667,"Asia",1,0,0,0
86216,"IND-2006-2-124-15",2006,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",26.51784,94.93496,"Asia",0,0,0,0
86222,"IND-2006-2-124-41",2006,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.989456,94.469978,"Asia",0,1,0,0
86223,"IND-2006-2-124-42",2006,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.75,94.16667,"Asia",1,0,0,0
81793,"AFG-2013-2-160-8513",2013,2,"Hizb-i Islami-yi Afghanistan - Taleban","Hizb-i Islami-yi Afghanistan","Taleban",34.3067,68.7038,"Asia",2,0,0,0
95487,"IND-1991-2-212-1",1991,2,"HuM - JKLF","HuM","JKLF",34.17871,74.389797,"Asia",2,1,0,0
95489,"IND-1991-2-212-2",1991,2,"HuM - JKLF","HuM","JKLF",34.08333,74.83333,"Asia",1,0,5,0
95603,"IND-1995-2-380-1",1995,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",13.034159,80.242057,"Asia",0,0,0,4
95604,"IND-1995-2-380-2",1995,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",14.66667,75.83333,"Asia",0,0,0,10
95606,"IND-2001-2-380-1",2001,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",26.422411,80.350978,"Asia",0,0,0,2
95620,"IND-2006-2-380-3",2006,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",27.899473,78.074787,"Asia",0,0,0,6
95621,"IND-2006-2-380-4",2006,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",22.29474,73.203788,"Asia",0,0,0,2
95624,"IND-2006-2-380-7",2006,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",27.899473,78.074787,"Asia",0,0,0,3
95626,"IND-2006-2-380-8",2006,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",25.933,81.983,"Asia",1,0,0,2
96877,"IND-1999-2-124-1",1999,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.75,94.166667,"Asia",0,3,0,0
96891,"IND-2012-2-124-1",2012,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",24.871908,93.672958,"Asia",0,3,2,0
96893,"IND-2012-2-124-2",2012,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",24.987967,93.501717,"Asia",1,0,0,0
96894,"IND-2012-2-124-3",2012,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",24.987967,93.501717,"Asia",0,0,1,0
96895,"IND-2012-2-124-4",2012,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",24.987967,93.501717,"Asia",0,1,0,0
96897,"IND-2012-2-124-5",2012,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",26.993625,95.350509,"Asia",1,0,0,0
100739,"IND-1994-2-380-9",1994,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",12.987567,77.649055,"Asia",0,0,0,2
87915,"IND-2004-2-380-1",2004,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",23.0,71.75,"Asia",1,1,0,0
73294,"SRI-2009-2-108-2",2009,2,"LTTE - LTTE - K","LTTE","LTTE - K",7.45,81.783333,"Asia",0,2,0,0
77159,"SRI-2005-2-12136-2",2005,2,"Muslims (Sri Lanka) - Tamil","Muslims (Sri Lanka)","Tamil",8.5711,81.2335,"Asia",0,0,0,2
81794,"AFG-2013-2-160-8514",2013,2,"Hizb-i Islami-yi Afghanistan - Taleban","Hizb-i Islami-yi Afghanistan","Taleban",34.3067,68.7038,"Asia",2,0,0,0
82383,"IND-2007-2-124-4",2007,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.91174,93.7217,"Asia",0,0,1,0
87289,"IND-2003-2-380-1",2003,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",27.25,80.75,"Asia",0,2,0,0
87327,"IND-2004-2-124-1",2004,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",26.15471,94.839157,"Asia",1,2,0,0
87329,"IND-2009-2-124-6",2009,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.908807,94.030685,"Asia",0,1,0,0
88462,"IND-2001-2-210-1",2001,2,"Bodo - Santhal","Bodo","Santhal",26.746359,92.682296,"Asia",6,0,0,0
95623,"IND-2006-2-380-5",2006,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",22.29474,73.203788,"Asia",0,1,0,0
96540,"IND-1999-2-213-2",1999,2,"Kuki - Naga","Kuki","Naga",24.839569,94.126915,"Asia",1,0,0,0
96541,"IND-1999-2-213-1",1999,2,"Kuki - Naga","Kuki","Naga",24.839569,94.126915,"Asia",0,9,0,0
96934,"IND-2012-2-504-18",2012,2,"NSCN-K - NSCN-K-K","NSCN-K","NSCN-K-K",25.96667,94.51667,"Asia",0,0,1,0
100737,"IND-1994-2-380-8",1994,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",12.987567,77.649055,"Asia",0,0,0,1
100732,"IND-1994-2-380-6",1994,2,"Hindus (India) - Muslims (India)","Hindus (India)","Muslims (India)",12.987567,77.649055,"Asia",0,0,0,11
146027,"AFG-1994-2-155-999",1994,2,"Hizb-i Wahdat - Hizb-i Wahdat - Akbari faction","Hizb-i Wahdat","Hizb-i Wahdat - Akbari faction",34.531094,69.162796,"Asia",0,0,0,1
146475,"AFG-1996-2-163-999",1996,2,"Jam'iyyat-i Islami-yi Afghanistan - Shura-yi Nazar-i Shomali","Jam'iyyat-i Islami-yi Afghanistan","Shura-yi Nazar-i Shomali",36.726131,68.865189,"Asia",0,0,0,10
149194,"IND-2014-2-124-0",2014,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.364763,94.065125,"Asia",0,0,0,0
72655,"IND-2007-2-124-17",2007,2,"NSCN-IM - NSCN-K","NSCN-IM","NSCN-K",25.6701,94.1077,"Asia",2,0,0,0
48769,"MYA-2007-2-53-5",2007,2,"DKBA - KNU","DKBA","KNU",17.5,97.75,"Asia",8,0,2,0
48809,"MYA-2007-2-53-10",2007,2,"DKBA - KNU","DKBA","KNU",17.5,97.75,"Asia",1,0,0,7
48838,"MYA-2007-2-53-9",2007,2,"DKBA - KNU","DKBA","KNU",15.833678,98.244408,"Asia",1,0,0,0
48848,"MYA-2007-2-53-2",2007,2,"DKBA - KNU","DKBA","KNU",15.833678,98.244408,"Asia",4,0,0,0
48854,"MYA-1996-2-53-2",1996,2,"DKBA - KNU","DKBA","KNU",17.5,97.75,"Asia",15,5,0,0
48886,"MYA-2007-2-53-4",2007,2,"DKBA - KNU","DKBA","KNU",17.5,97.75,"Asia",0,0,1,1
48890,"MYA-1996-2-53-6",1996,2,"DKBA - KNU","DKBA","KNU",17.5,97.75,"Asia",6,0,0,0
48916,"MYA-1995-2-248-3",1995,2,"MTA - UWSA","MTA","UWSA",21.280781,99.605689,"Asia",0,0,0,1000
71797,"IND-2008-2-125-4",2008,2,"NSCN-IM - NSCN-U","NSCN-IM","NSCN-U",26.276391,94.077301,"Asia",0,2,0,0
49887,"MYA-2005-2-146-6",2005,2,"RCSS - UWSA","RCSS","UWSA",22.0,98.0,"Asia",1,0,0,0
49465,"MYA-2005-2-146-4",2005,2,"RCSS - UWSA","RCSS","UWSA",20.294722,98.934444,"Asia",0,4,0,0
96534,"IND-1997-2-213-4",1997,2,"Kuki - Naga","Kuki","Naga",25.0,94.0,"Asia",0,0,0,11
96535,"IND-1997-2-213-2.1",1997,2,"Kuki - Naga","Kuki","Naga",25.0,94.0,"Asia",0,8,0,0
49582,"MYA-2007-2-53-1",2007,2,"DKBA - KNU","DKBA","KNU",22.0,98.0,"Asia",2,0,0,0
49679,"MYA-2007-2-53-13",2007,2,"DKBA - KNU","DKBA","KNU",22.0,98.0,"Asia",0,0,2,0
49697,"MYA-2007-2-53-11",2007,2,"DKBA - KNU","DKBA","KNU",22.0,98.0,"Asia",0,0,1,0
49838,"MYA-1991-2-248-4",1991,2,"MTA - UWSA","MTA","UWSA",22.0,98.0,"Asia",50,300,0,0
49919,"MYA-1996-2-53-3",1996,2,"DKBA - KNU","DKBA","KNU",22.0,98.0,"Asia",8,0,0,0
49943,"MYA-1998-2-53-2",1998,2,"DKBA - KNU","DKBA","KNU",22.0,98.0,"Asia",0,0,0,6
49944,"MYA-1998-2-53-5",1998,2,"DKBA - KNU","DKBA","KNU",22.0,98.0,"Asia",0,2,0,0
49988,"MYA-1996-2-53-8",1996,2,"DKBA - KNU","DKBA","KNU",16.686389,98.506111,"Asia",0,5,0,0
50004,"MYA-1998-2-53-3",1998,2,"DKBA - KNU","DKBA","KNU",16.686389,98.506111,"Asia",10,0,0,40
50007,"MYA-2007-2-53-6",2007,2,"DKBA - KNU","DKBA","KNU",16.686389,98.506111,"Asia",0,0,1,0
50247,"MYA-2005-2-146-7",2005,2,"RCSS - UWSA","RCSS","UWSA",22.0,98.0,"Asia",5,0,0,0
50250,"MYA-1990-2-248-3",1990,2,"MTA - UWSA","MTA","UWSA",22.0,98.0,"Asia",0,0,0,68
50259,"MYA-1990-2-248-4",1990,2,"MTA - UWSA","MTA","UWSA",22.0,98.0,"Asia",0,0,0,132
50312,"MYA-1991-2-248-1",1991,2,"MTA - UWSA","MTA","UWSA",22.0,98.0,"Asia",0,5,0,0
50314,"MYA-1995-2-248-1",1995,2,"MTA - UWSA","MTA","UWSA",22.0,98.0,"Asia",6,0,0,0
50319,"MYA-2005-2-146-9",2005,2,"RCSS - UWSA","RCSS","UWSA",22.0,98.0,"Asia",0,0,0,8
50348,"MYA-1990-2-248-2",1990,2,"MTA - UWSA","MTA","UWSA",22.0,98.0,"Asia",0,32,0,0
50646,"MYA-2007-2-53-3",2007,2,"DKBA - KNU","DKBA","KNU",16.692983,98.401939,"Asia",4,0,0,0
50385,"MYA-1995-2-248-2",1995,2,"MTA - UWSA","MTA","UWSA",22.0,98.0,"Asia",6,30,0,0
50541,"MYA-1998-2-53-1",1998,2,"DKBA - KNU","DKBA","KNU",14.705158,98.331783,"Asia",0,0,0,2
50544,"MYA-1998-2-53-6",1998,2,"DKBA - KNU","DKBA","KNU",14.705158,98.331783,"Asia",4,0,0,0
50559,"MYA-1998-2-53-4",1998,2,"DKBA - KNU","DKBA","KNU",14.705158,98.331783,"Asia",0,0,0,20
50578,"MYA-2005-2-146-3",2005,2,"RCSS - UWSA","RCSS","UWSA",20.001944,99.0525,"Asia",0,0,0,90
